[rosmaster.main][INFO] 2023-06-29 19:33:24,348: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-06-29 19:33:24,348: Starting ROS Master Node
[rosmaster.master][INFO] 2023-06-29 19:33:29,004: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,005: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,006: +SERVICE [/gazebo/delete_model] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,006: +SERVICE [/gazebo/delete_light] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,006: +SERVICE [/gazebo/get_model_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,007: +SERVICE [/gazebo/get_model_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,007: +SERVICE [/gazebo/get_world_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,008: +SERVICE [/gazebo/get_joint_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,009: +SERVICE [/gazebo/get_link_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,009: +SERVICE [/gazebo/get_link_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,010: +SERVICE [/gazebo/get_light_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,011: +SERVICE [/gazebo/set_light_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,011: +SERVICE [/gazebo/get_physics_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,012: +PUB [/gazebo/link_states] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,013: +PUB [/gazebo/model_states] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,014: +PUB [/gazebo/performance_metrics] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,014: +SERVICE [/gazebo/set_link_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,015: +SERVICE [/gazebo/set_physics_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,015: +SERVICE [/gazebo/set_model_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,016: +SERVICE [/gazebo/set_model_configuration] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,017: +SERVICE [/gazebo/set_joint_properties] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,018: +SERVICE [/gazebo/set_link_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,022: publisherUpdate[/clock] -> http://1befdf600173:35371/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,041: publisherUpdate[/clock] -> http://1befdf600173:34301/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,047: publisherUpdate[/clock] -> http://1befdf600173:35371/ ['http://1befdf600173:40613/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,048: publisherUpdate[/clock] -> http://1befdf600173:45751/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,048: publisherUpdate[/clock] -> http://1befdf600173:36199/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,068: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:33:29,072: +SUB [/gazebo/set_link_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,083: +SERVICE [/gazebo/set_parameters] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,085: +SUB [/gazebo/set_model_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,085: +SERVICE [/gazebo/pause_physics] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,086: +SERVICE [/gazebo/unpause_physics] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,086: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,086: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,087: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,087: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,087: +SERVICE [/gazebo/reset_simulation] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,092: publisherUpdate[/clock] -> http://1befdf600173:34301/ ['http://1befdf600173:40613/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,093: publisherUpdate[/clock] -> http://1befdf600173:36385/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,118: +SERVICE [/gazebo/reset_world] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,143: +PUB [/gazebo/parameter_descriptions] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,144: +PUB [/gazebo/parameter_updates] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,184: publisherUpdate[/clock] -> http://1befdf600173:36199/ ['http://1befdf600173:40613/']: sec=0.14, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,185: publisherUpdate[/clock] -> http://1befdf600173:36263/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,206: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,207: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,231: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,245: publisherUpdate[/clock] -> http://1befdf600173:45751/ ['http://1befdf600173:40613/']: sec=0.20, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,246: publisherUpdate[/clock] -> http://1befdf600173:46871/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,245: publisherUpdate[/clock] -> http://1befdf600173:36263/ ['http://1befdf600173:40613/']: sec=0.06, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,266: publisherUpdate[/clock] -> http://1befdf600173:33359/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,267: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,270: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,270: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,271: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,271: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,272: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,262: publisherUpdate[/clock] -> http://1befdf600173:36385/ ['http://1befdf600173:40613/']: sec=0.17, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,318: publisherUpdate[/clock] -> http://1befdf600173:36279/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,288: publisherUpdate[/clock] -> http://1befdf600173:33359/ ['http://1befdf600173:40613/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,348: publisherUpdate[/clock] -> http://1befdf600173:40613/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,290: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,350: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,352: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,323: publisherUpdate[/clock] -> http://1befdf600173:46871/ ['http://1befdf600173:40613/']: sec=0.08, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,352: publisherUpdate[/clock] -> http://1befdf600173:39347/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,352: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,353: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,353: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,366: publisherUpdate[/clock] -> http://1befdf600173:36279/ ['http://1befdf600173:40613/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,400: publisherUpdate[/clock] -> http://1befdf600173:39347/ ['http://1befdf600173:40613/']: sec=0.05, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2023-06-29 19:33:29,415: publisherUpdate[/clock] -> http://1befdf600173:40613/ ['http://1befdf600173:40613/']: sec=0.07, result=[1, '', 0]
[rosmaster.threadpool][ERROR] 2023-06-29 19:33:29,417: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2023-06-29 19:33:29,690: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,691: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,691: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,692: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,692: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,693: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,695: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,696: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,696: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,697: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,698: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:33:29,700: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,700: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,701: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,701: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,701: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:33:29,704: -SUB [/clock] /spawn_urdf http://1befdf600173:33359/
[rosmaster.master][INFO] 2023-06-29 19:33:29,704: -PUB [/rosout] /spawn_urdf http://1befdf600173:33359/
[rosmaster.master][INFO] 2023-06-29 19:33:29,704: -SERVICE [/spawn_urdf/get_loggers] /spawn_urdf rosrpc://1befdf600173:41941
[rosmaster.master][INFO] 2023-06-29 19:33:29,704: -SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf rosrpc://1befdf600173:41941
[rosmaster.master][INFO] 2023-06-29 19:33:29,716: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,718: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][ERROR] 2023-06-29 19:33:29,741: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2023-06-29 19:33:29,748: +PUB [/scan] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,782: publisherUpdate[/scan] -> http://1befdf600173:45751/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,784: publisherUpdate[/scan] -> http://1befdf600173:45751/ ['http://1befdf600173:40613/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][ERROR] 2023-06-29 19:33:29,819: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2023-06-29 19:33:29,824: +PUB [/joint_states] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,832: +PUB [/tf] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,835: +SUB [/cmd_vel] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,837: +PUB [/odom] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,850: publisherUpdate[/joint_states] -> http://1befdf600173:34301/ ['http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,862: +PUB [/imu] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,863: +SERVICE [/imu_service] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:33:29,867: publisherUpdate[/joint_states] -> http://1befdf600173:34301/ ['http://1befdf600173:40613/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,868: publisherUpdate[/tf] -> http://1befdf600173:45751/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,869: publisherUpdate[/tf] -> http://1befdf600173:45751/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,869: publisherUpdate[/tf] -> http://1befdf600173:36199/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,889: publisherUpdate[/tf] -> http://1befdf600173:36385/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:33:29,893: publisherUpdate[/tf] -> http://1befdf600173:36199/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:29,895: publisherUpdate[/tf] -> http://1befdf600173:36385/ ['http://1befdf600173:34301/', 'http://1befdf600173:45751/', 'http://1befdf600173:40613/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:30,236: +CACHEDPARAM [/rosout_disable_topics_generation] by /turtlebot3_slam_gmapping
[rosmaster.master][INFO] 2023-06-29 19:33:32,037: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:33,564: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:33,707: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,025: +SUB [/map] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,031: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,054: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,156: +PUB [/move_base/goal] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,228: +PUB [/move_base/cancel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,245: +SUB [/move_base/status] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,256: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,295: +SUB [/move_base/feedback] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,311: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,332: +SUB [/move_base/result] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,341: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,375: +SUB [/robot_pose] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,385: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:34,493: +PUB [/tf2_web_republisher/goal] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,514: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:36199/ ['http://1befdf600173:36279/']
[rosmaster.master][INFO] 2023-06-29 19:33:34,515: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,516: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:36199/ ['http://1befdf600173:36279/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:34,518: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:36199/ ['http://1befdf600173:36279/']
[rosmaster.master][INFO] 2023-06-29 19:33:34,520: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:36199/ ['http://1befdf600173:36279/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:34,533: +SUB [/tf2_web_republisher/feedback] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:34,548: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:33:40,572: +PUB [/cmd_vel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:33:40,608: publisherUpdate[/cmd_vel] -> http://1befdf600173:40613/ ['http://1befdf600173:36279/']
[rosmaster.master][INFO] 2023-06-29 19:33:40,628: publisherUpdate[/cmd_vel] -> http://1befdf600173:40613/ ['http://1befdf600173:36279/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:56,259: +PUB [/rosout] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,266: +SERVICE [/map_saver/get_loggers] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,270: +SERVICE [/map_saver/set_logger_level] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,271: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/', 'http://1befdf600173:44939/']
[rosmaster.master][INFO] 2023-06-29 19:33:56,283: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/', 'http://1befdf600173:44939/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:56,287: +SUB [/clock] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,289: +CACHEDPARAM [/rosout_disable_topics_generation] by /map_saver
[rosmaster.master][INFO] 2023-06-29 19:33:56,292: +SUB [/map] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,597: -SUB [/map] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,654: -PUB [/rosout] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,655: -SUB [/clock] /map_saver http://1befdf600173:44939/
[rosmaster.master][INFO] 2023-06-29 19:33:56,657: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://1befdf600173:50345
[rosmaster.master][INFO] 2023-06-29 19:33:56,659: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://1befdf600173:50345
[rosmaster.master][INFO] 2023-06-29 19:33:56,661: -CACHEDPARAM [/rosout_disable_topics_generation] by /map_saver
[rosmaster.master][INFO] 2023-06-29 19:33:56,744: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:33:56,744: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:59,300: +PUB [/rosout] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:33:59,302: +SERVICE [/map_saver/get_loggers] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:33:59,305: +SERVICE [/map_saver/set_logger_level] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:33:59,409: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/', 'http://1befdf600173:42463/']
[rosmaster.master][INFO] 2023-06-29 19:33:59,411: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/', 'http://1befdf600173:42463/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:33:59,442: +SUB [/clock] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:33:59,454: +CACHEDPARAM [/rosout_disable_topics_generation] by /map_saver
[rosmaster.master][INFO] 2023-06-29 19:33:59,458: +SUB [/map] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:34:00,022: -SUB [/map] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:34:00,105: -PUB [/rosout] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:34:00,107: -SUB [/clock] /map_saver http://1befdf600173:42463/
[rosmaster.master][INFO] 2023-06-29 19:34:00,114: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://1befdf600173:47779
