[rosmaster.main][INFO] 2023-06-29 19:34:30,965: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-06-29 19:34:30,965: Starting ROS Master Node
[rosmaster.master][INFO] 2023-06-29 19:34:32,322: +PUB [/amcl_pose] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,337: +PUB [/particlecloud] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,345: publisherUpdate[/tf] -> http://1befdf600173:40487/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:32,346: +SERVICE [/global_localization] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,347: +SERVICE [/request_nomotion_update] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,350: +SERVICE [/set_map] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,356: publisherUpdate[/tf] -> http://1befdf600173:45973/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/']: sec=0.07, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:32,358: +SUB [/scan] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,361: publisherUpdate[/tf] -> http://1befdf600173:38971/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/']: sec=0.10, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:32,369: +SUB [/initialpose] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:32,379: +CACHEDPARAM [/rosout_disable_topics_generation] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:32,382: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2023-06-29 19:34:32,934: +PUB [/rosout] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,938: +SUB [/clock] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,940: +SERVICE [/rosapi/get_loggers] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,943: +SERVICE [/rosapi/set_logger_level] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,947: +SERVICE [/rosapi/topics] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,948: +SERVICE [/rosapi/topics_for_type] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,950: +SERVICE [/rosapi/services] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,952: +SERVICE [/rosapi/services_for_type] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,953: +SERVICE [/rosapi/nodes] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,954: +SERVICE [/rosapi/node_details] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,955: +SERVICE [/rosapi/action_servers] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,958: +SERVICE [/rosapi/topic_type] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,963: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/']
[rosmaster.master][INFO] 2023-06-29 19:34:32,973: +SERVICE [/rosapi/service_type] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,975: +SERVICE [/rosapi/publishers] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,976: +SERVICE [/rosapi/subscribers] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,977: +SERVICE [/rosapi/service_providers] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,978: +SERVICE [/rosapi/service_node] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,979: +SERVICE [/rosapi/service_host] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,981: +SERVICE [/rosapi/message_details] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,982: +SERVICE [/rosapi/service_request_details] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,982: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:32,983: +SERVICE [/rosapi/service_response_details] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,984: +SERVICE [/rosapi/set_param] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,986: +SERVICE [/rosapi/get_param] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,987: +SERVICE [/rosapi/has_param] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,988: +SERVICE [/rosapi/search_param] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,989: +SERVICE [/rosapi/delete_param] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,990: +SERVICE [/rosapi/get_param_names] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,991: +SERVICE [/rosapi/get_time] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,993: +SERVICE [/rosapi/topics_and_raw_types] /rosapi http://1befdf600173:33441/
[rosmaster.master][INFO] 2023-06-29 19:34:32,996: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosapi
[rosmaster.master][INFO] 2023-06-29 19:34:33,139: +PUB [/rosout] /webserver http://1befdf600173:36107/
[rosmaster.master][INFO] 2023-06-29 19:34:33,139: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/']
[rosmaster.master][INFO] 2023-06-29 19:34:33,141: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:33,154: +SUB [/clock] /webserver http://1befdf600173:36107/
[rosmaster.master][INFO] 2023-06-29 19:34:33,156: +PUB [/rosout] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:33,163: +SERVICE [/webserver/get_loggers] /webserver http://1befdf600173:36107/
[rosmaster.master][INFO] 2023-06-29 19:34:33,165: +SERVICE [/webserver/set_logger_level] /webserver http://1befdf600173:36107/
[rosmaster.master][INFO] 2023-06-29 19:34:33,170: +SUB [/clock] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:33,173: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:33,174: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:33,175: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:34:33,179: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:34:33,180: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/']
[rosmaster.master][INFO] 2023-06-29 19:34:33,185: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:33,504: +PUB [/rosout] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,509: +SUB [/clock] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,526: +SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,528: +SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,552: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/']
[rosmaster.master][INFO] 2023-06-29 19:34:33,552: +PUB [/client_count] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,554: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:33,559: +PUB [/connected_clients] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:33,563: +PARAM [/rosbridge_websocket/actual_port] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:33,569: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:33,648: +PUB [/rosout] /gazebo_gui http://1befdf600173:35797/
[rosmaster.master][INFO] 2023-06-29 19:34:33,648: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://1befdf600173:35797/
[rosmaster.master][INFO] 2023-06-29 19:34:33,649: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://1befdf600173:35797/
[rosmaster.master][INFO] 2023-06-29 19:34:33,652: +SUB [/clock] /gazebo_gui http://1befdf600173:35797/
[rosmaster.master][INFO] 2023-06-29 19:34:33,656: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/']
[rosmaster.master][INFO] 2023-06-29 19:34:33,658: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2023-06-29 19:34:33,676: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:33,719: +PUB [/rosout] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:33,719: +SERVICE [/gazebo/get_loggers] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:33,720: +SERVICE [/gazebo/set_logger_level] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:33,722: +SUB [/clock] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:33,728: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:33,760: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/', 'http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:33,763: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:36669/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/', 'http://1befdf600173:36901/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,027: +PUB [/clock] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,028: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,029: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,030: +SERVICE [/gazebo/delete_model] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,031: +SERVICE [/gazebo/delete_light] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,032: +SERVICE [/gazebo/get_model_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,032: +SERVICE [/gazebo/get_model_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,033: +SERVICE [/gazebo/get_world_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,041: +SERVICE [/gazebo/get_joint_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,042: +SERVICE [/gazebo/get_link_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,043: +SERVICE [/gazebo/get_link_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,044: +SERVICE [/gazebo/get_light_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,045: +SERVICE [/gazebo/set_light_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,046: +SERVICE [/gazebo/get_physics_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,047: +PUB [/gazebo/link_states] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,048: +PUB [/gazebo/model_states] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,049: +PUB [/gazebo/performance_metrics] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,050: +SERVICE [/gazebo/set_link_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,051: +SERVICE [/gazebo/set_physics_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,051: +SERVICE [/gazebo/set_model_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,052: +SERVICE [/gazebo/set_model_configuration] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,055: +SERVICE [/gazebo/set_joint_properties] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,058: +SERVICE [/gazebo/set_link_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,063: +SUB [/gazebo/set_link_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,065: publisherUpdate[/clock] -> http://1befdf600173:42213/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,067: publisherUpdate[/clock] -> http://1befdf600173:42565/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,068: +SERVICE [/gazebo/set_parameters] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,082: publisherUpdate[/clock] -> http://1befdf600173:42565/ ['http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,082: publisherUpdate[/clock] -> http://1befdf600173:33251/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,094: publisherUpdate[/clock] -> http://1befdf600173:33187/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,096: +PUB [/gazebo/parameter_descriptions] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,100: publisherUpdate[/clock] -> http://1befdf600173:33251/ ['http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,100: publisherUpdate[/clock] -> http://1befdf600173:38971/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,120: publisherUpdate[/clock] -> http://1befdf600173:42213/ ['http://1befdf600173:36901/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,121: publisherUpdate[/clock] -> http://1befdf600173:45973/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,122: +SUB [/gazebo/set_model_state] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,130: +SERVICE [/gazebo/pause_physics] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,131: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:34:34,132: +SERVICE [/gazebo/unpause_physics] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,133: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,136: +PUB [/gazebo/parameter_updates] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,136: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,137: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,142: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,145: publisherUpdate[/clock] -> http://1befdf600173:38971/ ['http://1befdf600173:36901/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,146: publisherUpdate[/clock] -> http://1befdf600173:40487/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,148: publisherUpdate[/clock] -> http://1befdf600173:33187/ ['http://1befdf600173:36901/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,148: publisherUpdate[/clock] -> http://1befdf600173:33441/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,151: publisherUpdate[/clock] -> http://1befdf600173:45973/ ['http://1befdf600173:36901/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,151: publisherUpdate[/clock] -> http://1befdf600173:36107/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,165: publisherUpdate[/clock] -> http://1befdf600173:36107/ ['http://1befdf600173:36901/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,165: publisherUpdate[/clock] -> http://1befdf600173:36669/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,170: +SERVICE [/gazebo/reset_simulation] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,171: +SERVICE [/gazebo/reset_world] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,182: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,183: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,183: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,183: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,183: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,184: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,184: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,185: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,186: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,186: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,186: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,186: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,187: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,187: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,191: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,194: publisherUpdate[/clock] -> http://1befdf600173:33441/ ['http://1befdf600173:36901/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,195: publisherUpdate[/clock] -> http://1befdf600173:37933/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,197: publisherUpdate[/clock] -> http://1befdf600173:36669/ ['http://1befdf600173:36901/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,197: publisherUpdate[/clock] -> http://1befdf600173:35797/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,201: publisherUpdate[/clock] -> http://1befdf600173:40487/ ['http://1befdf600173:36901/']: sec=0.06, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,201: publisherUpdate[/clock] -> http://1befdf600173:36901/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,208: publisherUpdate[/clock] -> http://1befdf600173:37933/ ['http://1befdf600173:36901/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,213: publisherUpdate[/clock] -> http://1befdf600173:35797/ ['http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,277: publisherUpdate[/clock] -> http://1befdf600173:36901/ ['http://1befdf600173:36901/']: sec=0.08, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,481: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2023-06-29 19:34:34,483: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,484: -SUB [/clock] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:34,485: -PUB [/rosout] /spawn_urdf http://1befdf600173:36669/
[rosmaster.master][INFO] 2023-06-29 19:34:34,485: -SERVICE [/spawn_urdf/get_loggers] /spawn_urdf rosrpc://1befdf600173:33521
[rosmaster.master][INFO] 2023-06-29 19:34:34,485: -SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf rosrpc://1befdf600173:33521
[rosmaster.master][INFO] 2023-06-29 19:34:34,485: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,486: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,491: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,493: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,494: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,496: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,497: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,498: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,498: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,499: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,499: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,501: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,502: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,502: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2023-06-29 19:34:34,510: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/', 'http://1befdf600173:36901/']
